tce_period,tce_duration,tce_depth,tce_model_snr,tce_bin_oedp_stat,tce_impact,tce_prad,av_training_set
4.16456,7.981,61.48,8.25,0.7128,0.5345,0.9457,AFP
4.16496,3.16,93.96,8.777,0.01849,0.2938,1.143,AFP
1.0411,5.051,52.41,9.17,0.3721,0.03442,0.8459,NTP
0.687776,2.23,39960.0,2785.0,447100.0,0.9,25.66,UNK
0.851841,2.735,24.18,8.114,2.625,0.8649,0.8895,UNK
3.28021,9.153,42.35,7.525,0.0581,0.8936,1.197,AFP
3.28052,5.553,58.24,8.93,1.383e-05,0.003758,1.238,AFP
1.11905,2.295,674.7,11.64,0.2286,0.005864,1.509,AFP
0.575967,1.5,45.59,1.515,1.346e-26,0.1,5.312,UNK
1.84843,4.075,641.8,14.73,0.2724,0.9939,34.16,UNK
0.554095,1.32,0.3405,0.01097,8.264e-05,0.949,0.5568,AFP
1.41677,5.631,28.32,14.07,0.05134,0.7142,0.646,AFP
0.610387,2.023,18.2,10.46,0.7621,0.5078,0.5893,NTP
5.3346,2.635,223.3,17.83,1.08,0.9062,0.9578,AFP
0.552762,1.151,11.94,4.098,0.0,0.9355,0.8208,UNK
0.59036,1.965,19.17,9.516,0.009906,0.3038,1.025,AFP
0.727343,1.212,334.3,23.53,9.735e-18,0.3,0.5773,PC
1.41936,5.833,74.65,19.07,0.1242,0.008877,1.634,NTP
7.20281,2.803,1803.0,80.62,1.333,0.1016,3.017,PC
0.86004,3.0,58.9,-1.0,0.0,0.1,1.658,AFP
0.860049,2.204,158.5,17.29,0.0004053,0.9,3.068,AFP
0.63306,2.04,19.55,8.78,0.04427,0.3,0.5013,NTP
13.5397,4.207,127.5,17.76,0.0005389,0.19,2.254,PC
10.94,15.7,144.5,13.83,0.02444,0.8913,1.308,NTP
14.0883,4.283,894.4,29.99,0.29,0.7244,2.882,PC
1.61265,4.913,24.86,3.906,6.64e-08,0.9207,1.074,UNK
459.329,4.036,1281.0,4.96,63.84,0.2782,1.986,NTP
53.2858,6.439,157.4,9.302,0.9147,0.1357,1.33,PC
1.85132,2.675,22.55,7.424,0.0007297,0.7027,0.8019,UNK
44.2022,4.775,242.9,12.02,0.1058,0.01281,1.137,PC
10.6279,4.566,316.6,20.13,0.628,0.4666,1.846,PC
1.73654,5.877,21.85,11.03,1.129,0.01024,0.9541,NTP
1.8581,5.078,29.34,11.01,0.6446,0.5,1.133,NTP
1.97157,4.029,321.6,7.875,0.0,0.9727,6.51,AFP
3.47116,4.637,283.8,16.21,0.0476,0.1013,4.528,AFP
1.73551,3.825,281.8,14.68,0.0,0.2981,4.546,NTP
3.47106,3.841,298.1,13.09,0.9447,0.979,5.988,AFP
1.45542,2.944,31.56,13.2,0.8689,0.9015,0.9669,NTP
80.2316,3.995,896.6,24.53,0.04105,0.5355,2.746,PC
1.21077,5.613,24.95,2.321,4.945e-05,0.7912,0.9329,NTP
6.09077,14.64,92.06,11.45,0.0001431,0.1,1.678,UNK
0.974865,1.42,138.0,53.66,0.0005223,0.09409,0.9647,PC
0.907818,2.971,61470.0,2681.0,0.0,0.8481,75.24,AFP
0.907775,1.909,19.98,10.51,0.03616,0.8983,0.5293,AFP
0.835929,3.391,31.97,12.15,0.0828,0.6869,1.235,AFP
1.05305,1.364,5.367,10.21,0.0008251,0.4996,0.3806,AFP
1.05341,3.612,2.935,7.761,0.3974,0.02852,0.2736,AFP
339.681,5.343,320.6,7.391,3.785,0.7067,1.883,UNK
11.2448,15.9,76.51,16.6,0.4327,0.0004498,1.245,AFP
5.62234,15.84,19.66,6.504,1.942,0.8833,0.7227,NTP
11.2452,4.261,36.15,7.157,1.098,0.701,0.9111,AFP
0.650694,0.955,212600.0,401.1,0.02088,0.3615,187.3,AFP
2.75563,1.785,510.1,94.49,1.503e-05,0.08881,1.224,PC
20.3065,2.74,701.7,53.19,1.933,0.5049,1.485,PC
0.973112,2.33,8.472,17.63,1.443,0.4998,0.7015,AFP
389.315,5.144,2644.0,36.15,1.024,0.9461,6.357,PC
1.62257,6.383,86.97,4.284,1.248,0.8523,4.08,AFP
1.62117,5.848,25.33,1.028,0.008676,0.838,2.186,AFP
0.540208,2.0,146.9,-1.0,0.0,0.1,4.742,UNK
1.3758,2.612,77.48,5.548,1.24,0.6228,0.8626,NTP
4.1256,7.325,48.41,3.426,0.2438,0.7603,0.707,NTP
0.558178,2.159,11.44,3.81,0.01082,0.4913,0.6986,UNK
0.53486,1.544,267.5,12.98,0.003741,0.6991,2.413,AFP
0.535638,2.0,1823.0,-1.0,0.0,0.1,5.916,AFP
0.987208,1.498,363.7,9.362,3.766e-07,0.1003,3.229,AFP
0.987204,1.187,587.2,13.26,0.0153,0.4742,4.208,AFP
0.812325,1.944,559.5,16.03,0.0,0.9825,5.773,UNK
0.554037,2.0,37.9,-1.0,0.0,0.1,4.836,AFP
0.591122,1.774,41.16,13.89,0.01601,0.9019,2.046,AFP
8.38392,5.068,101.3,12.29,0.5341,0.09731,0.9703,PC
559.992,12.42,1203.0,6.099,0.9258,0.9489,4.926,UNK
0.656103,2.178,29.39,7.274,9.338e-05,0.9066,1.251,UNK
2.91037,5.803,53.37,5.981,5.911,0.000278,1.467,NTP
431.942,11.8,1473.0,5.623,4.993,0.1375,5.016,UNK
3.19863,8.597,51.1,8.517,0.0295,0.328,1.125,NTP
49.7701,10.09,3583.0,93.78,0.05709,0.6764,5.221,PC
2.43464,10.36,29.08,7.591,0.0,0.7063,0.9682,UNK
17.7083,4.57,162.0,7.657,0.0114,0.4381,0.724,UNK
0.949268,1.196,346.4,25.61,0.01014,0.7089,1.579,AFP
1.8045,2.243,32.09,10.54,0.1546,0.0006252,0.5762,AFP
1.24531,2.73,29.76,17.89,0.000306,0.5007,1.391,AFP
1.20927,2.725,48.37,15.97,0.33,0.9503,3.593,NTP
0.522239,1.308,46.1,11.61,0.02794,0.9057,3.348,AFP
0.805693,2.617,125.1,14.55,0.04042,0.9,2.372,AFP
0.805734,3.0,316.0,-1.0,0.0,0.1,3.31,AFP
19.5972,4.119,983.4,21.52,2.489,0.3048,3.182,PC
1.87458,2.396,36.7,15.14,0.0294,0.9942,10.17,UNK
3.74901,5.327,36.69,9.371,1.437,0.482,7.068,UNK
0.935126,1.416,67.44,21.89,0.007261,0.9,1.064,PC
5.52497,2.733,59.17,9.795,0.0009917,0.2971,0.9112,UNK
1.11434,2.457,6.744,13.18,1.464,0.6474,0.5774,UNK
3.21382,8.271,15.46,8.296,3.306,0.8973,0.5359,UNK
6.43692,13.34,31.64,9.77,0.1308,0.0004186,0.6655,UNK
1.60672,12.02,15.16,8.503,0.8542,0.0418,0.4608,UNK
508.358,9.375,231.4,3.607,0.00107,0.01192,1.57,UNK
3.47124,2.986,224.6,9.617,0.7623,0.5411,4.149,AFP
0.595417,2.0,211.5,-1.0,0.0,0.1,3.915,NTP
4.00568,9.061,41.08,10.11,1.217,0.8806,1.018,AFP
4.00535,8.462,38.32,9.533,1.44,0.7513,0.9299,AFP
2.45442,6.702,22.55,4.276,8.778e-05,0.8606,0.6202,UNK
315.963,4.927,61.2,3.917,1.14e-08,0.9685,81.83,NTP
9.95661,3.075,581.7,16.11,4.006,0.8925,3.146,PC
6.39903,3.05,162.7,17.67,0.01686,0.2308,6.096,AFP
0.813784,2.588,4.516,2.79,0.007126,0.9,0.5715,UNK
0.605722,0.897,0.2003,0.05391,0.0,0.2544,0.06456,AFP
0.605902,1.755,35.19,10.48,0.006959,0.2585,0.8492,AFP
5.24357,12.06,96.92,17.34,0.4718,0.6312,0.76,AFP
5.24359,11.55,135.0,17.15,2.006,0.2143,1.073,AFP
2.87064,1.663,497.2,28.03,1.111,0.3012,1.79,AFP
3.9804,13.74,4.806,2.692,6.079,0.8946,0.3818,AFP
3.98109,15.74,20.8,8.018,3.515,0.6572,0.7206,AFP
2.11576,5.91,62.87,13.11,1.843,0.6992,1.078,AFP
0.650708,1.5,53300.0,-1.0,0.0,0.1,88.47,AFP
1.14499,3.517,79.11,11.75,0.3306,0.898,2.513,NTP
0.52293,1.209,0.02362,0.001781,1.524e-10,0.9531,0.04588,AFP
0.522753,3.929,0.8408,0.04785,0.0207,0.1831,0.2279,AFP
4.86563,1.316,20.91,19.0,0.3432,0.6582,1.126,NTP
2.43279,1.449,11.78,15.01,2.583,0.3005,0.8176,NTP
1.21645,2.695,10.17,16.36,0.8743,0.5001,0.7687,NTP
0.973235,3.25,2.308,4.214,3.579e-06,0.9,0.4002,AFP
0.695095,2.5,38.68,-1.0,0.0,0.1,1.47,UNK
608.206,13.76,520.6,6.919,3.872,0.4978,1.477,NTP
0.776974,1.741,19750.0,6125.0,0.006831,0.9094,19.72,AFP
0.776973,1.5,12820.0,-1.0,0.0,0.1,11.8,AFP
8.68899,1.007,14580.0,12.78,0.0,0.01416,1.423,PC
1.49781,2.628,73.4,9.301,4.621e-07,0.00132,1.722,UNK
1.33079,1.274,15.23,6.611,0.0,0.9983,1.247,UNK
0.91437,2.05,16.13,7.424,0.003107,0.6913,0.7629,NTP
2.2801,5.085,22.9,6.914,0.06274,0.6765,0.714,NTP
24.3079,2.589,773.0,74.57,0.0573,0.1409,2.209,PC
5.07541,1.736,138.4,13.65,0.01977,0.2972,1.324,AFP
1.34557,2.985,33.85,9.834,2.903,0.6782,1.036,NTP
5.67016,0.7068,676.8,32.41,1.795,0.2662,0.49,AFP
0.532056,1.689,1.838,1.324,1.267e-06,0.9,0.6064,AFP
23.2059,4.376,343.1,39.62,2.015,0.1066,5.853,PC
0.7099,1.891,27.99,11.05,0.001298,0.8874,0.8686,UNK
3.99684,12.18,45.07,9.668,0.01399,0.6996,0.6835,AFP
3.99817,13.53,44.48,11.02,0.3237,0.8394,0.7141,AFP
2.85853,2.253,78.27,10.72,0.05521,0.1797,0.6916,PC
22.7833,4.352,118.6,12.62,0.5568,0.3242,1.282,AFP
0.949241,1.159,248.0,18.5,1.548e-07,0.9,1.525,AFP
11.7023,1.962,500.0,38.7,22.69,0.3179,1.73,AFP
11.7022,2.754,29080.0,2614.0,0.0,0.9651,23.03,AFP
11.7022,1.621,988.3,92.23,6.042,0.7345,2.912,AFP
0.522237,1.302,51.99,10.81,0.1459,0.9006,3.542,AFP
1.4078,2.728,39.25,7.804,0.2982,0.01278,0.5845,UNK
1.24534,2.0,52700.0,-1.0,0.0,0.1,98.65,UNK
0.604746,1.093,117.6,13.78,5.939e-05,0.7,0.868,UNK
1.24972,5.504,18.22,8.191,1.283,0.6188,5.085,UNK
6.03117,15.3,28.47,7.092,0.02914,0.651,0.8239,NTP
2.40175,2.168,17230.0,385.8,31740.0,0.9475,11.29,AFP
7.93058,3.656,815.7,79.55,0.01039,0.7048,3.161,PC
16.6659,4.107,749.0,52.15,0.3719,0.3194,2.815,PC
1.10272,4.973,97.4,10.69,0.001259,0.007274,2.229,UNK
459.267,3.649,426.5,3.869,0.004693,0.0009395,24.07,NTP
4.08898,11.77,3.218,6.17,3.957e-06,0.889,0.5064,NTP
19.6742,3.612,210.8,34.88,0.006989,0.6946,1.601,PC
5.21105,3.281,104.9,33.85,2.741,0.4947,1.086,PC
160.413,5.095,1564.0,19.63,20.41,0.9239,3.581,AFP
3.62598,6.481,52.6,9.646,0.3906,0.2954,1.239,NTP
8.02512,5.512,3147.0,390.5,0.3068,0.6874,8.18,PC
1.50008,2.845,64.62,16.9,0.01421,0.9031,1.84,AFP
2.3065,10.37,21.18,9.244,0.7448,0.6509,1.126,NTP
20.2641,4.349,181.5,17.06,3.098,0.5082,1.771,PC
7.44136,4.673,82.83,13.29,1.073,0.8817,1.345,PC
3.37115,4.401,72.68,9.299,0.0153,0.7058,1.06,UNK
5.24321,11.57,77.53,10.36,0.03328,0.9104,0.8301,AFP
5.24327,11.67,58.71,15.47,1.568,0.01024,0.6893,AFP
5.24376,11.45,189.9,30.72,2.845,0.002028,1.455,AFP
2.1157,6.496,65.31,14.57,0.0007221,0.6936,1.097,AFP
0.836469,1.733,28.9,14.16,1.407e-23,0.5,0.9382,UNK
409.102,12.47,545.7,4.744,0.07927,0.5879,2.086,NTP
0.635907,1.499,267.6,12.48,9.813e-06,0.1022,2.002,AFP
0.635895,1.229,419.9,18.0,1.234e-24,0.9,2.933,AFP
0.635888,1.236,481.6,20.39,0.0,0.8987,3.138,AFP
1.76349,5.817,79.01,9.295,1.072,0.3,1.605,NTP
394.674,5.0,258800.0,-1.0,0.0,0.1,35.65,AFP
459.243,3.14,663.0,4.179,0.0,0.5698,2.222,NTP
8.20398,3.153,1004.0,50.01,2.058,0.9131,3.25,PC
14.4964,3.203,599.6,23.56,0.4135,0.004861,1.956,PC
2.71513,3.064,60.18,8.207,0.0006231,0.001006,1.278,UNK
0.923479,4.108,14.8,5.873,0.007551,0.7768,0.7597,NTP
0.776845,1.997,58.95,10.74,0.09553,0.4956,1.387,UNK
2.76893,6.98,31.67,9.57,8.735e-05,0.9037,0.4511,UNK
1.13989,3.708,18.93,8.144,0.08097,0.02599,0.6127,UNK
0.544974,1.177,270.3,20.61,2.093e-25,0.5,1.092,AFP
0.977368,1.464,57.95,17.89,0.0,0.5,1.49,UNK
1.08242,2.893,42.91,8.825,1.206,0.3121,1.26,UNK
3.50329,9.045,29.01,8.388,0.128,0.7311,1.057,NTP
478.714,8.928,1162.0,4.704,0.2839,0.06444,2.288,UNK
0.643162,1.121,423.7,26.19,0.151,0.9886,3.335,NTP
20.071,6.429,352.3,10.03,0.1881,0.8172,2.351,PC
0.909269,1.786,10.52,7.588,0.05908,0.1862,0.3622,AFP
0.909311,1.242,18.1,10.93,0.000584,0.9,0.5502,AFP
0.53375,1.477,9.644,6.196,1.48e-07,0.09699,0.4396,UNK
22.7837,5.351,106.0,11.29,0.1368,0.6843,1.272,AFP
459.259,2.07,773.0,6.552,0.0,0.02043,2.85,NTP
1.44503,3.592,41.95,11.56,0.2228,0.01728,1.189,AFP
1.44475,1.779,46.95,11.62,4.463e-05,0.9993,2.521,AFP
0.513035,1.213,3634.0,12.66,0.9054,0.5358,9.686,UNK
1.02607,3.5,2679.0,6.193,0.0,0.3,8.103,UNK
2.16454,1.441,482.0,19.55,0.9408,0.8998,1.42,PC
0.984599,0.9554,502.0,22.9,0.0,0.7,1.739,AFP
0.657455,2.812,23.7,10.47,1.094,0.8138,0.4779,NTP
1.4,5.763,13.92,6.916,8.27e-05,0.5817,1.448,NTP
439.248,8.523,338.9,6.365,0.4539,0.1409,1.786,UNK
2.21765,1.869,56.2,20.72,0.04199,0.8986,2.969,AFP
1.10879,3.211,28.87,17.99,30.06,0.7006,1.957,NTP
2.21763,1.25,39.13,13.98,0.02806,0.002934,2.155,AFP
0.554423,2.1,16.15,12.98,0.0,0.1,1.381,UNK
0.609177,1.562,45.9,7.775,0.0,0.7,3.128,AFP
3.16646,2.933,4951.0,171.2,1.593,0.9741,8.171,AFP
3.16646,2.169,450.3,18.11,0.1793,0.4997,1.512,AFP
6.07975,7.01,271.8,60.94,0.8993,0.4959,2.253,PC
0.523605,2.602,43.08,6.351,0.8784,3.624e-05,0.5392,UNK
0.616146,1.428,57.96,16.77,0.000858,0.148,5.015,AFP
0.616148,1.408,53.13,14.35,1.949e-05,0.3457,4.847,AFP
0.615612,1.5,40.12,6.459,0.0,0.1,4.167,AFP
1.50008,2.707,55.99,14.99,0.002746,0.7003,1.597,AFP
0.5,1.678,2.256,0.8329,3.002e-13,0.7,0.3209,UNK
2.26031,5.716,33.92,9.766,4.304,0.4551,1.187,NTP
2.11298,6.336,10.09,8.681,0.0009712,0.9133,0.5943,NTP
1.22032,3.462,37.97,10.83,0.169,0.2173,1.136,AFP
1.22014,3.012,30.75,9.598,0.01672,0.8992,1.187,AFP
1.22026,2.046,51.81,15.12,0.001094,0.06686,1.323,AFP
293.525,3.21,278.8,1.413,0.0,0.5265,1.729,UNK
5.24383,11.62,128.4,10.11,0.1921,0.549,0.7963,AFP
5.24407,9.408,71.83,7.68,0.2783,0.04351,0.7825,AFP
2.1008,2.213,168.8,15.15,0.0004576,0.1562,1.187,PC
5.24388,12.2,128.2,15.06,0.09172,0.3825,1.048,AFP
1.94843,5.36,5.264,11.79,0.0008755,0.8992,0.8746,AFP
1.94843,6.349,6.015,13.51,3.692,0.02747,0.8333,AFP
0.511066,1.676,12.04,7.396,4.319e-06,0.2048,0.4507,UNK
0.511084,1.385,20.54,10.13,0.2914,0.5,0.4492,UNK
2.56441,2.865,133.0,9.417,0.007463,0.5,2.119,UNK
111.024,2.654,1032.0,7.013,0.4943,0.3349,5.819,NTP
2.53819,7.768,24.02,6.283,1.354e-05,0.4529,0.5358,AFP
2.53796,8.208,43.33,12.01,0.06569,0.8992,0.8315,AFP
169.134,8.621,700.9,19.8,0.6322,0.2546,2.08,PC
5.52834,11.74,45.97,13.1,1.795,0.1095,1.277,AFP
5.52847,5.901,45.94,13.67,0.1469,0.2997,1.286,AFP
2.76431,7.828,24.72,9.314,47.1,0.5044,0.9597,NTP
0.604013,1.699,84.19,12.38,0.0005523,0.1,1.884,AFP
0.604003,2.43,63.78,9.559,0.1757,0.7621,1.754,AFP
5.543,13.51,35.58,7.482,0.649,0.9276,1.092,NTP
2.6908,3.005,77.78,7.749,9.621e-05,0.1098,1.684,UNK
0.645116,1.508,32.38,7.459,0.0,0.6989,1.149,UNK
22.343,6.708,5666.0,730.4,2.323,0.2629,10.08,PC
54.32,8.539,1974.0,164.1,1.139,0.2402,5.94,PC
7.03965,3.127,268.8,9.414,1.368,0.7005,1.967,PC
0.879401,1.917,81.08,12.68,1.326e-23,0.1,3.905,AFP
0.879403,1.708,68.08,10.34,1.804e-05,0.8652,4.393,AFP
25.0823,6.177,285.5,25.68,0.01931,0.6831,2.273,PC
0.743647,1.914,16.42,7.431,8.595e-06,0.2412,0.5756,UNK
0.786685,2.478,100.0,5.42,0.7601,0.9057,3.804,AFP
0.786695,2.434,45.75,3.084,4.863e-07,0.9,2.561,AFP
1.42199,9.105,11.47,7.963,2.774,0.3303,0.3708,NTP
17.7455,3.978,77320.0,720.1,0.06625,1.0,104.8,AFP
22.4462,8.015,1931.0,247.5,0.04111,1.0,9.399,AFP
22.4462,11.3,1323.0,203.0,0.206,1.0,7.867,AFP
27.4672,4.201,70710.0,3765.0,0.0,0.9528,31.01,UNK
0.984575,0.7443,577.1,23.78,0.1909,0.3774,1.751,AFP
2.28493,1.195,147.6,11.1,0.06567,0.6181,1.011,UNK
0.519149,0.9893,220.3,6.506,0.000234,0.8978,2.349,AFP
0.628823,1.993,10.28,8.272,0.0001058,0.4992,1.03,UNK
2.08282,4.892,19.86,9.267,0.7448,0.7557,1.499,NTP
2.13658,2.39,77090.0,1904.0,18.85,0.7333,28.18,AFP
2.13658,1.644,5410.0,175.6,1.788,0.2901,6.636,AFP
1.21844,1.939,149.4,14.95,6.272e-23,0.5,5.447,AFP
1.21842,1.841,119.3,14.48,0.03716,0.7383,5.091,AFP
0.609204,2.0,314.6,-1.0,0.0,0.1,7.706,AFP
1.94566,5.058,115.6,10.75,7.494e-05,0.9,5.758,UNK
3.61283,11.14,32.09,9.095,2.587,0.5125,0.7463,UNK
15.8662,4.116,78.04,24.14,0.5752,0.4336,1.196,PC
94.0939,10.65,68.45,10.74,0.4302,0.4187,1.118,PC
0.616836,2.05,57.89,9.932,0.0003628,0.4937,5.119,AFP
166.788,5.918,4796.0,192.1,1.098,0.326,7.136,PC
397.972,17.35,1715.0,5.263,0.02809,0.9453,2.719,UNK
1.55933,2.596,38.57,13.41,2.452e-05,0.03332,0.5867,AFP
0.704327,2.172,5.692,9.774,0.000268,0.5516,0.3967,NTP
1.00258,1.393,103.7,8.677,0.03394,0.6899,0.804,UNK
75.3788,5.0,549300.0,-1.0,0.0,0.1,41.96,AFP
75.379,7.759,173200.0,2276.0,6.316,0.8815,46.93,AFP
17.5771,1.539,628.6,19.6,0.01051,0.0581,2.247,PC
572.402,15.21,355.1,4.333,0.3601,0.5508,1.666,NTP
485.15,7.227,229.4,5.463,9.984,0.7719,114.2,NTP
5.2443,10.9,22.51,8.866,2.561,0.2526,0.4607,AFP
5.2437,9.773,224.0,30.6,0.03965,0.009334,0.9039,AFP
5.24387,8.57,69.75,8.492,0.03914,0.4764,0.9797,AFP
0.511047,0.9245,9.194,3.401,1.508,0.9616,0.3935,UNK
0.612838,1.345,67.29,16.52,0.001049,0.7135,1.858,AFP
0.612843,1.37,75.93,19.76,2.6760000000000003e-30,0.9,2.123,AFP
21.3405,14.93,132.3,15.01,0.5363,0.6483,1.597,AFP
1.08852,3.261,9.384,3.422,0.007173,0.7,0.3971,AFP
1.08864,2.602,39.79,12.01,5.574e-06,0.03235,0.7653,AFP
5.52845,11.21,25.54,10.31,6.829,0.9079,1.098,AFP
5.5286,3.659,33.51,13.02,2.157,0.9224,1.274,AFP
534.849,14.91,399.6,7.298,6.58,0.254,3.625,NTP
0.545891,1.648,4.985,1.438,0.08698,0.8946,0.4961,AFP
11.0805,14.65,69.77,10.76,1.038,0.6497,1.365,AFP
11.0865,15.01,73.52,12.05,0.4341,0.5076,1.371,AFP
11.0864,15.1,52.06,10.21,3.888,0.5029,1.153,AFP
4.3177,9.658,87.19,8.784,0.0004335,0.898,1.128,UNK
10.4237,5.337,784.1,138.7,1.668,0.7227,4.011,PC
3.74317,3.718,121.6,35.36,0.5734,0.9082,1.739,PC
379.83,7.167,19440.0,61.44,0.8413,0.01424,7.85,UNK
178.743,7.004,17670.0,53.65,0.0,0.01076,7.481,UNK
89.7228,10.59,276.5,18.03,1.4,0.3194,2.13,PC
101.11,7.837,980.5,17.91,1.741,0.2581,1.499,PC
14.0868,10.08,106100.0,1202.0,2.897,0.6079,65.52,AFP
5.45577,2.901,106100.0,2294.0,21.3,0.899,33.42,AFP
5.45577,2.761,6623.0,210.7,4.187,0.9711,9.242,AFP
1.87262,0.9797,571.1,74.84,8.801e-09,0.9001,2.857,UNK
15.4516,2.461,204.3,46.1,1.053,0.4803,3.066,AFP
15.4516,4.081,127.3,32.18,0.5339,0.7067,2.506,AFP
1.04468,3.927,10.2,10.82,0.3361,0.6809,0.7053,UNK
0.519153,1.498,122.9,3.942,1.799e-10,0.1009,1.469,AFP
0.519153,1.496,151.1,5.111,5.327e-07,0.1049,1.629,AFP
0.525167,1.663,52.57,14.12,0.001166,0.285,2.27,UNK
80.8721,11.12,3536.0,134.8,0.08798,0.5477,4.693,PC
0.734436,1.516,26.12,9.984,2.132e-06,0.04277,0.7513,UNK
7.76857,3.032,222.9,21.05,0.5805,0.01421,1.364,PC
2.5374,1.67,87.28,10.92,0.02551,0.9091,1.03,PC
4.20021,5.463,51320.0,10060.0,0.0,0.9951,73.3,UNK
0.643929,2.015,141.5,8.133,4.929e-05,0.1,5.997,UNK
2.38789,5.635,337.8,13.77,0.1566,0.9723,11.78,UNK
1.2958,4.5,58.32,-1.0,0.0,0.1,3.843,UNK
3.25708,11.08,17.29,1.612,0.0003659,0.9004,1.47,UNK
2.63843,2.414,48170.0,6681.0,1.451,0.907,36.4,AFP
2.63844,1.684,2254.0,362.5,0.0,0.3159,5.699,AFP
2.33148,8.906,1180.0,27.41,0.03585,0.515,14.13,AFP
2.33152,14.14,2789.0,18.09,0.0,0.6862,22.44,AFP
2.33146,6.0,53.58,-1.0,0.0,0.1,2.926,AFP
6.12816,2.58,2044.0,52.19,0.03465,1.0,14.87,AFP
6.12814,2.511,825.8,22.08,1.656,0.9999,9.673,AFP
0.622146,1.995,68.19,7.645,0.01366,0.1919,1.504,UNK
533.527,6.0,13730.0,-1.0,0.0,0.1,8.862,UNK
376.895,6.566,1401.0,30.7,0.001629,0.9985,7.627,AFP
75.3778,4.506,381.4,17.64,0.6977,0.1886,2.095,AFP
376.895,5.144,383.8,10.96,1.338,0.8521,2.409,AFP
14.4009,4.015,386.8,33.98,0.9881,0.8242,2.648,PC
25.6617,4.618,160.3,11.51,0.2524,0.8439,1.724,PC
198.088,8.29,1064.0,16.09,3.223,0.7389,2.696,PC
5.17816,5.27,136.2,9.418,0.9465,0.433,1.463,PC
5.24363,10.06,185.3,19.66,1.586,0.2232,0.9964,AFP
5.24392,11.81,172.3,33.41,4.217,0.4731,1.164,AFP
30.8609,4.13,125.0,14.52,0.7117,0.1,0.9141,PC
544.52,2.789,784.2,3.445,0.07957,0.2917,5.313,NTP
0.61283,1.486,51.01,13.72,0.00199,0.1,1.527,AFP
0.703909,2.5,214.6,-1.0,0.0,0.1,3.125,NTP
0.528712,1.492,7.033,3.013,0.0004678,0.5016,0.8946,AFP
0.528845,1.766,1.296,0.4075,1.8e-05,0.9001,0.4295,AFP
2.08883,6.138,35.03,9.34,1.579,0.3,1.272,NTP
0.620559,1.542,245.7,14.21,2.503e-05,0.294,2.377,UNK
1.18108,3.0,222.2,9.54,1.119e-07,0.3,2.256,UNK
0.590527,2.175,315.0,16.62,0.0,0.6952,2.824,NTP
1.78176,7.48,76.24,12.09,0.005635,0.7142,0.5417,UNK
0.54592,1.821,55.72,17.9,2.734e-11,0.1,1.463,AFP
0.545932,1.494,50.57,18.6,0.6099,0.0999,1.396,AFP
94.2889,4.196,532.4,22.19,0.08281,0.6996,2.221,PC
0.858714,2.917,32.79,9.389,1.2e-05,0.5013,1.253,UNK
0.693172,1.992,46.42,10.07,2.35e-05,0.8947,1.658,AFP
0.693182,2.639,44.07,9.755,0.02238,0.4794,1.449,AFP
6.36087,12.57,60.61,8.449,0.02315,0.8803,1.495,NTP
4.24092,7.593,41.91,7.209,9.167e-08,0.8909,1.255,UNK
3.18128,8.343,52.87,8.096,0.009955,0.8993,1.42,UNK
14.0868,4.873,5553.0,83.93,0.4171,0.8581,15.97,AFP
3.45691,8.399,308.8,8.474,1.139,0.9339,3.974,NTP
1.72842,4.5,146.3,-1.0,0.0,0.1,2.314,NTP
0.681235,2.629,2.466,0.9521,0.02803,0.8256,0.439,UNK
14.7639,2.447,198.0,8.051,0.02449,0.2632,1.043,UNK
1.1185,1.4,61.86,9.231,0.006957,0.3253,0.6867,UNK
470.694,16.89,853.6,4.595,0.02254,0.828,188.5,NTP
4.84116,14.76,7.628,9.192,0.1986,0.08847,0.5715,AFP
4.84198,14.91,5.108,7.061,0.03439,0.08877,0.4676,AFP
25.8368,6.319,144400.0,8339.0,0.2301,0.8436,46.84,AFP
25.8368,6.48,124700.0,7592.0,36.77,0.9005,46.67,AFP
1.78553,4.045,2570.0,137.5,0.06202,0.9928,10.33,AFP
6.2349,14.15,38.39,9.823,2.592,0.02237,1.166,AFP
6.80738,1.958,14710.0,304.5,0.0,0.9818,38.42,AFP
0.859389,1.653,76.18,8.223,5.365e-05,0.9649,2.322,AFP
0.859714,3.549,99.62,10.78,0.4724,0.7743,2.313,AFP
0.922712,2.389,199.6,12.11,0.0,0.9572,3.704,UNK
0.602701,1.24,71.09,36.23,0.008237,0.7004,1.114,AFP
486.652,8.432,342.6,8.901,9.27,0.7859,2.3,UNK
0.571639,1.215,2.396,1.062,1.658e-32,0.7,0.186,UNK
507.677,14.31,613.5,5.709,5.299,0.9469,3.317,UNK
1.53783,4.527,169.8,10.98,0.01595,0.6999,4.218,AFP
1.53734,5.113,199.4,12.74,0.001719,0.07006,4.296,AFP
1.96814,6.86,149.4,9.917,5.531,0.4808,0.8293,UNK
2.76121,3.592,71.9,16.2,0.2619,0.6982,2.025,PC
4.89718,1.79,261.6,16.08,0.7723,0.1575,1.336,PC
0.651925,1.761,3.551,2.559,3.03,0.936,0.3911,UNK
3.27092,6.105,32.39,8.661,0.03798,0.4562,1.015,UNK
0.860242,1.522,86.71,19.92,0.02967,0.9836,2.741,AFP
0.860241,3.326,49.72,10.74,4.893e-07,0.1,1.612,AFP
0.674917,2.193,38.72,5.838,0.005486,0.9,1.502,AFP
0.674907,2.043,41.75,5.962,0.001319,0.91,1.572,AFP
